number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at
INC0000356,Closed,false,3,0,10,false,Caller 4214,Opened by  301,29/2/2016 15:32,Created by 129,29/2/2016 15:38,Updated by 908,24/3/2016 18:40,Phone,Location 136,Category 53,Subcategory 117,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 26,Resolver 242,true,false,Do Not Notify,?,?,?,?,code 8,Resolved by 221,8/3/2016 08:52,24/3/2016 18:40
INC0000357,Active,true,0,0,0,true,Caller 3155,Opened by  386,29/2/2016 15:34,?,?,Updated by 908,29/2/2016 15:34,Phone,Location 51,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 33,true,false,Do Not Notify,?,?,?,?,code 9,Resolved by 103,2/3/2016 16:25,7/3/2016 17:00
INC0000357,Active,true,0,0,1,true,Caller 3155,Opened by  386,29/2/2016 15:34,?,?,Updated by 133,1/3/2016 14:11,Phone,Location 51,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 33,true,false,Do Not Notify,?,?,?,?,code 9,Resolved by 103,2/3/2016 16:25,7/3/2016 17:00
INC0000357,Awaiting User Info,true,0,0,2,true,Caller 3155,Opened by  386,29/2/2016 15:34,?,?,Updated by 133,1/3/2016 14:12,Phone,Location 51,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 33,true,false,Do Not Notify,?,?,?,?,code 9,Resolved by 103,2/3/2016 16:25,7/3/2016 17:00
INC0000357,Awaiting User Info,true,0,0,3,true,Caller 3155,Opened by  386,29/2/2016 15:34,?,?,Updated by 133,1/3/2016 14:12,Phone,Location 51,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,true,false,Do Not Notify,?,?,?,?,code 9,Resolved by 103,2/3/2016 16:25,7/3/2016 17:00
INC0000357,Resolved,true,0,0,4,true,Caller 3155,Opened by  386,29/2/2016 15:34,?,?,Updated by 429,2/3/2016 16:25,Phone,Location 51,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,true,false,Do Not Notify,?,?,?,?,code 9,Resolved by 103,2/3/2016 16:25,7/3/2016 17:00
INC0000357,Closed,false,0,0,5,true,Caller 3155,Opened by  386,29/2/2016 15:34,?,?,Updated by 908,7/3/2016 17:00,Phone,Location 51,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,true,false,Do Not Notify,?,?,?,?,code 9,Resolved by 103,2/3/2016 16:25,7/3/2016 17:00
INC0000358,New,true,0,0,0,true,Caller 1960,Opened by  185,29/2/2016 15:36,Created by 82,29/2/2016 15:42,Updated by 344,29/2/2016 15:42,Phone,?,?,?,?,?,3 - Low,2 - Medium,4 - Low,?,?,true,false,Do Not Notify,?,?,?,?,code 1,Resolved by 89,29/2/2016 15:43,9/3/2016 16:27
INC0000358,New,true,0,0,1,true,Caller 1960,Opened by  185,29/2/2016 15:36,Created by 82,29/2/2016 15:42,Updated by 344,29/2/2016 15:43,Phone,?,?,?,?,?,3 - Low,2 - Medium,4 - Low,?,?,true,false,Do Not Notify,?,?,?,?,code 1,Resolved by 89,29/2/2016 15:43,9/3/2016 16:27
INC0000358,Resolved,true,0,0,2,true,Caller 1960,Opened by  185,29/2/2016 15:36,Created by 82,29/2/2016 15:42,Updated by 344,29/2/2016 15:43,Phone,?,?,?,?,?,3 - Low,2 - Medium,4 - Low,?,?,true,false,Do Not Notify,?,?,?,?,code 1,Resolved by 89,29/2/2016 15:43,9/3/2016 16:27
INC0000358,Closed,false,0,0,3,true,Caller 1960,Opened by  185,29/2/2016 15:36,Created by 82,29/2/2016 15:42,Updated by 344,29/2/2016 15:44,Phone,?,?,?,?,?,3 - Low,2 - Medium,4 - Low,?,?,true,false,Do Not Notify,?,?,?,?,code 1,Resolved by 89,29/2/2016 15:43,9/3/2016 16:27
INC0000358,Closed,false,0,0,4,true,Caller 1960,Opened by  185,29/2/2016 15:36,Created by 82,29/2/2016 15:42,Updated by 348,9/3/2016 16:27,Phone,?,?,?,?,?,3 - Low,2 - Medium,4 - Low,?,?,true,false,Do Not Notify,?,?,?,?,code 1,Resolved by 89,29/2/2016 15:43,9/3/2016 16:27
INC0000359,Active,true,0,0,0,true,Caller 396,Opened by  381,29/2/2016 15:37,Created by 158,29/2/2016 15:40,Updated by 695,29/2/2016 15:40,Phone,Location 204,?,?,?,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,true,false,Do Not Notify,Problem ID  141,CHG0001863,?,?,code 6,Resolved by 165,12/7/2016 09:42,17/7/2016 10:00
INC0000359,Awaiting User Info,true,0,0,1,true,Caller 396,Opened by  381,29/2/2016 15:37,Created by 158,29/2/2016 15:40,Updated by 695,29/2/2016 15:43,Phone,Location 204,?,?,?,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,true,false,Do Not Notify,Problem ID  141,CHG0001863,?,?,code 6,Resolved by 165,12/7/2016 09:42,17/7/2016 10:00
INC0000359,Awaiting User Info,true,0,0,12,true,Caller 396,Opened by  381,29/2/2016 15:37,Created by 158,29/2/2016 15:40,Updated by 695,1/4/2016 11:14,Phone,Location 204,?,?,?,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,true,false,Do Not Notify,Problem ID  141,CHG0001863,?,?,code 6,Resolved by 165,12/7/2016 09:42,17/7/2016 10:00
INC0000359,Awaiting User Info,true,0,0,24,true,Caller 396,Opened by  381,29/2/2016 15:37,Created by 158,29/2/2016 15:40,Updated by 695,4/5/2016 15:43,Phone,Location 204,?,?,?,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,true,false,Do Not Notify,Problem ID  141,CHG0001863,?,?,code 6,Resolved by 165,12/7/2016 09:42,17/7/2016 10:00
INC0000359,Awaiting User Info,true,0,0,43,true,Caller 396,Opened by  381,29/2/2016 15:37,Created by 158,29/2/2016 15:40,Updated by 695,27/6/2016 11:46,Phone,Location 204,?,?,?,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,true,false,Do Not Notify,Problem ID  141,CHG0001863,?,?,code 6,Resolved by 165,12/7/2016 09:42,17/7/2016 10:00
INC0000359,Awaiting User Info,true,0,0,44,true,Caller 396,Opened by  381,29/2/2016 15:37,Created by 158,29/2/2016 15:40,Updated by 695,27/6/2016 14:39,Phone,Location 204,?,?,?,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,true,false,Do Not Notify,Problem ID  141,CHG0001863,?,?,code 6,Resolved by 165,12/7/2016 09:42,17/7/2016 10:00
INC0000359,Awaiting User Info,true,0,0,49,true,Caller 396,Opened by  381,29/2/2016 15:37,Created by 158,29/2/2016 15:40,Updated by 695,11/7/2016 09:26,Phone,Location 204,?,?,?,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,true,false,Do Not Notify,Problem ID  141,CHG0001863,?,?,code 6,Resolved by 165,12/7/2016 09:42,17/7/2016 10:00
INC0000359,Resolved,true,0,0,50,true,Caller 396,Opened by  381,29/2/2016 15:37,Created by 158,29/2/2016 15:40,Updated by 695,12/7/2016 09:42,Phone,Location 204,?,?,?,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,true,true,Do Not Notify,Problem ID  141,CHG0001863,?,?,code 6,Resolved by 165,12/7/2016 09:42,17/7/2016 10:00
INC0000359,Closed,false,0,0,51,false,Caller 396,Opened by  381,29/2/2016 15:37,Created by 158,29/2/2016 15:40,Updated by 908,17/7/2016 10:00,Phone,Location 204,?,?,?,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,true,true,Do Not Notify,Problem ID  141,CHG0001863,?,?,code 6,Resolved by 165,12/7/2016 09:42,17/7/2016 10:00
INC0000361,New,true,0,0,0,true,Caller 742,Opened by  386,29/2/2016 15:38,Created by 167,29/2/2016 15:51,Updated by 723,29/2/2016 15:51,Phone,Location 51,?,?,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 53,Resolver 130,true,false,Do Not Notify,?,?,?,?,code 8,Resolved by 117,9/3/2016 17:23,24/3/2016 18:40
INC0000361,Active,true,0,0,1,true,Caller 742,Opened by  386,29/2/2016 15:38,Created by 167,29/2/2016 15:51,Updated by 857,1/3/2016 14:22,Phone,Location 51,?,?,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 53,Resolver 212,true,false,Do Not Notify,?,?,?,?,code 8,Resolved by 117,9/3/2016 17:23,24/3/2016 18:40
INC0000361,Active,true,0,0,2,true,Caller 742,Opened by  386,29/2/2016 15:38,Created by 167,29/2/2016 15:51,Updated by 857,1/3/2016 14:52,Phone,Location 51,?,?,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 53,Resolver 121,true,false,Do Not Notify,?,?,?,?,code 8,Resolved by 117,9/3/2016 17:23,24/3/2016 18:40
INC0000361,Awaiting User Info,true,0,0,3,true,Caller 742,Opened by  386,29/2/2016 15:38,Created by 167,29/2/2016 15:51,Updated by 450,1/3/2016 17:53,Phone,Location 51,?,?,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 53,Resolver 121,true,false,Do Not Notify,?,?,?,?,code 8,Resolved by 117,9/3/2016 17:23,24/3/2016 18:40
INC0000361,Awaiting User Info,true,1,0,4,true,Caller 742,Opened by  386,29/2/2016 15:38,Created by 167,29/2/2016 15:51,Updated by 450,4/3/2016 10:26,Phone,Location 51,Category 53,Subcategory 303,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,Resolver 129,true,false,Do Not Notify,?,?,?,?,code 8,Resolved by 117,9/3/2016 17:23,24/3/2016 18:40
INC0000361,Awaiting User Info,true,1,0,6,true,Caller 742,Opened by  386,29/2/2016 15:38,Created by 167,29/2/2016 15:51,Updated by 874,7/3/2016 15:26,Phone,Location 51,Category 53,Subcategory 303,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,Resolver 130,true,false,Do Not Notify,?,?,?,?,code 8,Resolved by 117,9/3/2016 17:23,24/3/2016 18:40
INC0000361,Resolved,true,1,0,7,true,Caller 742,Opened by  386,29/2/2016 15:38,Created by 167,29/2/2016 15:51,Updated by 489,9/3/2016 17:23,Phone,Location 51,Category 53,Subcategory 303,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,Resolver 130,true,false,Do Not Notify,?,?,?,?,code 8,Resolved by 117,9/3/2016 17:23,24/3/2016 18:40
INC0000361,Closed,false,1,0,8,false,Caller 742,Opened by  386,29/2/2016 15:38,Created by 167,29/2/2016 15:51,Updated by 908,24/3/2016 18:40,Phone,Location 51,Category 53,Subcategory 303,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,Resolver 130,true,false,Do Not Notify,?,?,?,?,code 8,Resolved by 117,9/3/2016 17:23,24/3/2016 18:40
INC0000363,Active,true,0,0,0,true,Caller 1519,Opened by  381,29/2/2016 15:45,Created by 158,29/2/2016 15:50,Updated by 695,29/2/2016 15:50,Phone,Location 245,Category 45,Subcategory 88,Symptom 312,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,true,false,Do Not Notify,?,?,?,?,code 8,Resolved by 165,28/3/2016 14:56,2/4/2016 14:59
INC0000363,Active,true,0,0,4,true,Caller 1519,Opened by  381,29/2/2016 15:45,Created by 158,29/2/2016 15:50,Updated by 695,29/2/2016 15:52,Phone,Location 245,Category 45,Subcategory 88,Symptom 312,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,true,false,Do Not Notify,?,?,?,?,code 8,Resolved by 165,28/3/2016 14:56,2/4/2016 14:59
INC0000363,Awaiting User Info,true,0,0,5,true,Caller 1519,Opened by  381,29/2/2016 15:45,Created by 158,29/2/2016 15:50,Updated by 695,29/2/2016 16:08,Phone,Location 245,Category 45,Subcategory 88,Symptom 312,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,true,false,Do Not Notify,?,?,?,?,code 8,Resolved by 165,28/3/2016 14:56,2/4/2016 14:59
INC0000363,Resolved,true,0,0,16,true,Caller 1519,Opened by  381,29/2/2016 15:45,Created by 158,29/2/2016 15:50,Updated by 695,28/3/2016 14:56,Phone,Location 245,Category 45,Subcategory 88,Symptom 312,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,true,true,Do Not Notify,?,?,?,?,code 8,Resolved by 165,28/3/2016 14:56,2/4/2016 14:59
INC0000363,Closed,false,0,0,17,false,Caller 1519,Opened by  381,29/2/2016 15:45,Created by 158,29/2/2016 15:50,Updated by 908,2/4/2016 14:59,Phone,Location 245,Category 45,Subcategory 88,Symptom 312,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,true,true,Do Not Notify,?,?,?,?,code 8,Resolved by 165,28/3/2016 14:56,2/4/2016 14:59
INC0000369,New,true,0,0,0,true,Caller 621,Opened by  55,29/2/2016 15:48,Created by 30,29/2/2016 16:10,Updated by 129,29/2/2016 16:10,Phone,Location 141,Category 43,Subcategory 107,Symptom 218,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 166,1/3/2016 09:33,6/3/2016 10:00
INC0000369,Resolved,true,0,0,1,true,Caller 621,Opened by  55,29/2/2016 15:48,Created by 30,29/2/2016 16:10,Updated by 699,1/3/2016 09:33,Phone,Location 141,Category 43,Subcategory 107,Symptom 218,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 166,1/3/2016 09:33,6/3/2016 10:00
INC0000369,Closed,false,0,0,2,true,Caller 621,Opened by  55,29/2/2016 15:48,Created by 30,29/2/2016 16:10,Updated by 908,6/3/2016 10:00,Phone,Location 141,Category 43,Subcategory 107,Symptom 218,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 166,1/3/2016 09:33,6/3/2016 10:00
INC0000370,New,true,0,0,0,true,Caller 4288,Opened by  386,29/2/2016 15:53,Created by 167,29/2/2016 15:58,Updated by 723,29/2/2016 15:58,Phone,Location 51,Category 37,Subcategory 135,Symptom 84,?,1 - High,1 - High,1 - Critical,Group 30,Resolver 201,true,false,Do Not Notify,Problem ID  5,?,?,?,code 6,Resolved by 183,1/3/2016 08:31,6/3/2016 09:00
INC0000370,Active,true,0,0,1,true,Caller 4288,Opened by  386,29/2/2016 15:53,Created by 167,29/2/2016 15:58,Updated by 789,1/3/2016 08:12,Phone,Location 51,Category 37,Subcategory 135,Symptom 87,?,1 - High,1 - High,1 - Critical,Group 30,Resolver 201,true,true,Do Not Notify,Problem ID  5,?,?,?,code 6,Resolved by 183,1/3/2016 08:31,6/3/2016 09:00
INC0000370,Active,true,0,0,2,true,Caller 4288,Opened by  386,29/2/2016 15:53,Created by 167,29/2/2016 15:58,Updated by 789,1/3/2016 08:12,Phone,Location 51,Category 37,Subcategory 135,Symptom 87,?,1 - High,1 - High,1 - Critical,Group 30,Resolver 201,true,true,Do Not Notify,Problem ID  5,?,?,?,code 6,Resolved by 183,1/3/2016 08:31,6/3/2016 09:00
INC0000370,Resolved,true,0,0,3,true,Caller 4288,Opened by  386,29/2/2016 15:53,Created by 167,29/2/2016 15:58,Updated by 789,1/3/2016 08:25,Phone,Location 51,Category 37,Subcategory 135,Symptom 87,?,1 - High,1 - High,1 - Critical,Group 30,Resolver 201,true,true,Do Not Notify,Problem ID  5,?,?,?,code 6,Resolved by 183,1/3/2016 08:31,6/3/2016 09:00
INC0000370,Resolved,true,0,0,4,true,Caller 4288,Opened by  386,29/2/2016 15:53,Created by 167,29/2/2016 15:58,Updated by 789,1/3/2016 08:31,Phone,Location 51,Category 37,Subcategory 135,Symptom 87,?,1 - High,1 - High,1 - Critical,Group 30,Resolver 201,true,true,Do Not Notify,Problem ID  5,?,?,?,code 6,Resolved by 183,1/3/2016 08:31,6/3/2016 09:00
INC0000370,Closed,false,0,0,5,false,Caller 4288,Opened by  386,29/2/2016 15:53,Created by 167,29/2/2016 15:58,Updated by 908,6/3/2016 09:00,Phone,Location 51,Category 37,Subcategory 135,Symptom 87,?,1 - High,1 - High,1 - Critical,Group 30,Resolver 201,true,true,Do Not Notify,Problem ID  5,?,?,?,code 6,Resolved by 183,1/3/2016 08:31,6/3/2016 09:00
INC0000371,Active,true,0,0,0,true,Caller 3728,Opened by  381,29/2/2016 15:53,Created by 158,29/2/2016 16:07,Updated by 695,29/2/2016 16:07,Phone,Location 204,Category 45,Subcategory 88,Symptom 324,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 165,29/3/2016 17:54,3/4/2016 17:59
INC0000371,Active,true,0,0,1,true,Caller 3728,Opened by  381,29/2/2016 15:53,Created by 158,29/2/2016 16:07,Updated by 695,29/2/2016 16:08,Phone,Location 204,Category 45,Subcategory 88,Symptom 324,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 165,29/3/2016 17:54,3/4/2016 17:59
INC0000371,Awaiting User Info,true,0,0,2,true,Caller 3728,Opened by  381,29/2/2016 15:53,Created by 158,29/2/2016 16:07,Updated by 695,29/2/2016 16:09,Phone,Location 204,Category 45,Subcategory 88,Symptom 324,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 165,29/3/2016 17:54,3/4/2016 17:59
INC0000371,Awaiting User Info,true,0,0,8,true,Caller 3728,Opened by  381,29/2/2016 15:53,Created by 158,29/2/2016 16:07,Updated by 695,17/3/2016 14:52,Phone,Location 204,Category 45,Subcategory 88,Symptom 324,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 165,29/3/2016 17:54,3/4/2016 17:59
INC0000371,Resolved,true,0,0,14,true,Caller 3728,Opened by  381,29/2/2016 15:53,Created by 158,29/2/2016 16:07,Updated by 695,29/3/2016 17:54,Phone,Location 204,Category 45,Subcategory 88,Symptom 324,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,true,true,Do Not Notify,?,?,?,?,code 6,Resolved by 165,29/3/2016 17:54,3/4/2016 17:59
INC0000371,Closed,false,0,0,15,false,Caller 3728,Opened by  381,29/2/2016 15:53,Created by 158,29/2/2016 16:07,Updated by 908,3/4/2016 17:59,Phone,Location 204,Category 45,Subcategory 88,Symptom 324,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,true,true,Do Not Notify,?,?,?,?,code 6,Resolved by 165,29/3/2016 17:54,3/4/2016 17:59
INC0000372,Active,true,0,0,0,true,Caller 2269,Opened by  221,29/2/2016 15:54,Created by 98,29/2/2016 16:05,Updated by 429,29/2/2016 16:05,Phone,Location 36,Category 20,Subcategory 103,Symptom 605,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,true,false,Do Not Notify,?,?,?,?,code 3,Resolved by 30,4/3/2016 07:58,9/3/2016 08:00
INC0000372,Active,true,0,0,2,true,Caller 2269,Opened by  221,29/2/2016 15:54,Created by 98,29/2/2016 16:05,Updated by 135,4/3/2016 07:57,Phone,Location 36,Category 20,Subcategory 103,Symptom 605,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,true,false,Do Not Notify,?,?,?,?,code 3,Resolved by 30,4/3/2016 07:58,9/3/2016 08:00
INC0000372,Resolved,true,0,0,3,true,Caller 2269,Opened by  221,29/2/2016 15:54,Created by 98,29/2/2016 16:05,Updated by 135,4/3/2016 07:58,Phone,Location 36,Category 20,Subcategory 103,Symptom 605,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,true,false,Do Not Notify,?,?,?,?,code 3,Resolved by 30,4/3/2016 07:58,9/3/2016 08:00
INC0000372,Closed,false,0,0,4,true,Caller 2269,Opened by  221,29/2/2016 15:54,Created by 98,29/2/2016 16:05,Updated by 908,9/3/2016 08:00,Phone,Location 36,Category 20,Subcategory 103,Symptom 605,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,true,false,Do Not Notify,?,?,?,?,code 3,Resolved by 30,4/3/2016 07:58,9/3/2016 08:00
INC0000373,Active,true,0,0,0,true,Caller 4246,Opened by  325,29/2/2016 15:55,Created by 140,29/2/2016 16:07,Updated by 614,29/2/2016 16:07,Phone,Location 232,Category 8,Subcategory 156,Symptom 107,?,3 - Low,3 - Low,4 - Low,Group 33,Resolver 159,true,false,Do Not Notify,?,CHG0000084,?,?,code 7,Resolved by 143,10/3/2016 17:51,24/3/2016 18:50
INC0000373,Awaiting User Info,true,0,0,1,true,Caller 4246,Opened by  325,29/2/2016 15:55,Created by 140,29/2/2016 16:07,Updated by 614,29/2/2016 16:20,Phone,Location 232,Category 8,Subcategory 156,Symptom 107,?,3 - Low,3 - Low,4 - Low,Group 33,Resolver 159,true,false,Do Not Notify,?,CHG0000084,?,?,code 7,Resolved by 143,10/3/2016 17:51,24/3/2016 18:50
INC0000373,Awaiting Problem,true,0,0,5,true,Caller 4246,Opened by  325,29/2/2016 15:55,Created by 140,29/2/2016 16:07,Updated by 614,9/3/2016 17:14,Phone,Location 232,Category 8,Subcategory 156,Symptom 107,?,3 - Low,3 - Low,4 - Low,Group 33,Resolver 159,true,false,Do Not Notify,?,CHG0000084,?,?,code 7,Resolved by 143,10/3/2016 17:51,24/3/2016 18:50
INC0000373,Resolved,true,0,0,7,true,Caller 4246,Opened by  325,29/2/2016 15:55,Created by 140,29/2/2016 16:07,Updated by 614,10/3/2016 17:51,Phone,Location 232,Category 8,Subcategory 156,Symptom 107,?,3 - Low,3 - Low,4 - Low,Group 33,Resolver 159,true,false,Do Not Notify,?,CHG0000084,?,?,code 7,Resolved by 143,10/3/2016 17:51,24/3/2016 18:50
INC0000373,Closed,false,0,0,8,false,Caller 4246,Opened by  325,29/2/2016 15:55,Created by 140,29/2/2016 16:07,Updated by 908,24/3/2016 18:50,Phone,Location 232,Category 8,Subcategory 156,Symptom 107,?,3 - Low,3 - Low,4 - Low,Group 33,Resolver 159,true,false,Do Not Notify,?,CHG0000084,?,?,code 7,Resolved by 143,10/3/2016 17:51,24/3/2016 18:50
INC0000374,New,true,0,0,0,true,Caller 5104,Opened by  386,29/2/2016 15:59,?,?,Updated by 908,29/2/2016 15:59,Phone,Location 51,Category 32,Subcategory 9,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,true,false,Do Not Notify,?,?,?,?,code 7,Resolved by 169,29/2/2016 16:22,5/3/2016 17:00
INC0000374,Active,true,0,0,1,true,Caller 5104,Opened by  386,29/2/2016 15:59,?,?,Updated by 723,29/2/2016 16:04,Phone,Location 51,Category 32,Subcategory 9,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 186,true,false,Do Not Notify,?,?,?,?,code 7,Resolved by 169,29/2/2016 16:22,5/3/2016 17:00
INC0000374,Resolved,true,0,0,2,true,Caller 5104,Opened by  386,29/2/2016 15:59,?,?,Updated by 723,29/2/2016 16:22,Phone,Location 51,Category 32,Subcategory 9,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 186,true,false,Do Not Notify,?,?,?,?,code 7,Resolved by 169,29/2/2016 16:22,5/3/2016 17:00
INC0000374,Closed,false,0,0,3,true,Caller 5104,Opened by  386,29/2/2016 15:59,?,?,Updated by 908,5/3/2016 17:00,Phone,Location 51,Category 32,Subcategory 9,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 186,true,false,Do Not Notify,?,?,?,?,code 7,Resolved by 169,29/2/2016 16:22,5/3/2016 17:00
INC0000375,Active,true,0,0,0,true,Caller 4980,Opened by  381,29/2/2016 16:09,Created by 158,29/2/2016 16:14,Updated by 695,29/2/2016 16:14,Phone,Location 204,Category 45,Subcategory 88,Symptom 312,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,true,false,Do Not Notify,?,CHG0001271,?,?,code 6,Resolved by 165,19/5/2016 15:24,24/5/2016 16:07
INC0000375,Awaiting User Info,true,0,0,1,true,Caller 4980,Opened by  381,29/2/2016 16:09,Created by 158,29/2/2016 16:14,Updated by 695,29/2/2016 16:15,Phone,Location 204,Category 45,Subcategory 88,Symptom 312,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,true,false,Do Not Notify,?,CHG0001271,?,?,code 6,Resolved by 165,19/5/2016 15:24,24/5/2016 16:07
INC0000375,Awaiting User Info,true,0,0,12,true,Caller 4980,Opened by  381,29/2/2016 16:09,Created by 158,29/2/2016 16:14,Updated by 695,29/3/2016 17:13,Phone,Location 204,Category 45,Subcategory 88,Symptom 312,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,true,false,Do Not Notify,?,CHG0001271,?,?,code 6,Resolved by 165,19/5/2016 15:24,24/5/2016 16:07
INC0000375,Awaiting User Info,true,0,0,19,true,Caller 4980,Opened by  381,29/2/2016 16:09,Created by 158,29/2/2016 16:14,Updated by 695,18/4/2016 14:15,Phone,Location 204,Category 45,Subcategory 88,Symptom 312,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,true,false,Do Not Notify,?,CHG0001271,?,?,code 6,Resolved by 165,19/5/2016 15:24,24/5/2016 16:07
